year,month,day,title
2015,5,19,What’s new in theme parks for summer
2015,5,13,"Community calendar: festivals, fairs and more"
2015,5,7,Coach Gaylord Perry might approve of this stunt
2015,5,6,"Community calendar: festivals, fairs and more"
2015,5,4,Plenty say “May the 4th Be With You” View
2015,5,3,No sure ride for Disney prince to Magic Kingdom throne
2015,5,3,"Mariners minor league report, May 3"
2015,5,3,"The Week Ahead: Beer, boats and Ballard jazz lead the way for fun"
2015,4,29,"Community calendar: festivals, fairs and more"
2015,4,24,"Community calendar: festivals, fairs and more"
2015,4,22,The Motley Fool
2015,4,22,5 things to do with your newspaper on Earth Day
2015,4,19,Director reveals plot for ‘Star Wars’ film ‘Rogue One’
2015,4,15,"Community calendar: festivals, fairs and more"
2015,4,8,"Community calendar: festivals, fairs and more"
2015,4,5,The List: 4 favorite movie sequels
2015,4,4,Rahm Emanuel gains steam in tough Chicago mayoral runoff
2015,4,2,Not easy being green in comic-book musical ‘Lizard Boy’
2015,4,1,"Community calendar: festivals, fairs and more"
2015,3,29,London Symphony to close festive tour with Seattle stop
2015,3,27,EMP Museum creates ‘Infinite Worlds of Science Fiction’
2015,3,19,U.S. classics at Cinerama; Thai treats; French noir
2015,3,17,"Rivals, environmentalists steaming over Keurig’s coffee pods"
2015,3,12,"‘Frozen 2’ is on the way, Disney tells shareholders"
2015,3,11,"Community calendar: festivals, fairs and more"
2015,3,10,More Star Wars attractions for Disneyland?
2015,3,4,"Community calendar: festivals, fairs and more"
2015,3,3,Doughnut wars: Seattle sweets vs. Portland pastries
2015,3,1,"The Week Ahead: Dino Day at the Burke, hockey in the Cold War"
2015,2,25,"Community calendar: festivals, fairs and more"
2015,2,18,"Community calendar: festivals, fairs and more"
2015,2,18,"Community calendar: festivals, fairs and more"
2015,2,18,"Community calendar: festivals, fairs and more"
2015,2,15,Gut-wrenching losses leave an eternal sting
2015,2,12,"Community calendar: festivals, fairs and more"
2015,2,9,No Israeli politician spared from bite of TV satire
2015,2,7,"Talib Kweli, Draze kick off Black History Month at EMP"
2015,2,6,"For video-game designer Kathie Flood, no thongs, no gore"
2015,2,4,"Community calendar: festivals, fairs and more"
2015,1,31,"The game, Star Wars costumes, volcanoes | Community Corner"
2015,1,31,"Hey, Eastern Washington: Don’t give us any (divorce) ideas"
2015,1,29,‘Star Wars’ exhibition lands at EMP Museum
2015,1,29,"Beatles program, Billy Dee Williams appearance, cat fest"
2015,1,11,Karen Lord’s ‘The Galaxy Game’: power tripping
2015,1,9,Actor Rod Taylor dies in Los Angeles at 84
2015,1,1,Pop culture helps change minds on gay rights
2014,12,31,From Angelou to Zimmer: 101 notable deaths in 2014
2014,12,27,Will 'The Interview' change how Hollywood does business?
2014,12,26,New and returning midseason cable TV shows
2014,12,23,"‘Boyhood’ good, ‘Non-Stop’ a flop: A 2014 movie poem"
2014,12,22,2014 Seattle Times Reader Photos of the Year
2014,12,3,Lorde vs. Katniss: ‘Hunger Games: Mockingjay’ soundtrack
2014,12,3,Lorde vs. Katniss: ‘Hunger Games: Mockingjay’ soundtrack
2014,12,3,Meet the four-legged actors in the 5th Ave’s ‘A Christmas Story’
2014,12,3,Meet the four-legged actors in the 5th Ave’s ‘A Christmas Story’
2014,12,1,New 'Star Wars' teaser: No Cumberbatch
2014,11,30,Fans go wild over 88-second 'Star Wars' teaser
2014,11,30,"For the pet that has everything: GoPro harness, legwarmers"
2014,11,29,Fans go wild over 88-second 'Star Wars' teaser
2014,11,29,"Wed in a lion’s cage: At 103, she’s still queen of the Paris circus"
2014,11,28,"Longevity, icon status get toys into hall of fame"
2014,11,26,Milky Way over The Mountain
2014,11,20,Give your pet something unexpected over holidays
2014,11,17,Calif. theme-park wars: Knott’s Berry Farm going high-tech
2014,11,16,"As Disney studio chief, Horn plays ‘janitor’ and statesman"
2014,11,6,New ‘Star Wars’ film has a name: ‘The Force Awakens’
2014,10,29,A ‘Frozen’ Halloween is in the forecast
2014,10,28,House Republicans make liberal use of Obama in ads
2014,10,26,Eastside Catholic knocks off talented Utah team
2014,10,24,Darth Vader hopes force with him in Ukraine polls
2014,10,22,Toys ‘R’ Us stands ground on ‘Breaking Bad’ action figures
2014,10,22,"Will ‘Ouija,’ the film, make sales of ‘spirit board’ jump?"
2014,10,10,‘Movie Music of John Williams’ at Seattle Symphony pops
2014,10,8,"Community calendar: festivals, fairs and more"
2014,10,5,"‘Gone Girl’ Seattle Pops, Kay Ryan and M.C. Escher on tap this week"
2014,10,4,"The Motley Fool: Every Sunday, useful tips on investing"
2014,9,27,Born famous: How Seattle's geekiest YouTuber wants to bring up baby 'Jedi'
2014,9,26,"Military is big business in state, but at what cost?"
2014,9,25,"‘The BoxTrolls’: Out comes humor, surprises, great visuals"
2014,9,23,Sept. 23 TV Picks: ‘NCIS: New Orleans’ series premiere
2014,9,22,'The Lion King' earns record box office
2014,9,14,Space goals can lift down-to-earth ones
2014,9,11,How Dennis Lehane’s ‘Drop’ screenplay became a novel
2014,9,5,"Monsoon floods kill 116 in Kashmir, east Pakistan"
2014,8,28,‘Kundo: Age of the Rampant’: Chilly villain makes epic sizzle
2014,8,25,Remember Netscape browser? Class of '18 doesn't
2014,8,16,Postal Service criticized for favoring pop culture on stamps
2014,8,10,Papa Murphy’s leader doing more than raising dough
2014,8,7,Body of U.S. general arrives at Dover Air Force Base
2014,8,7,Thursday Memo: High-priced houses ... Super Bowl rematch - sorta ... M's in playoff hunt?
2014,8,6,New Afghan attack kills 7 after US general slain
2014,8,5,General killed in Afghan attack was engineer in first war post
2014,7,30,‘Guardians’ explodes into big summertime fun
2014,7,29,‘Guardians of the Galaxy’ director on his quirky vision
2014,7,28,"The knockdown, drag-out battle over coconut water"
2014,7,11,"There are fewer lanes now, but we’re still bowling View"
2014,7,7,Ford injury to halt 'Star Wars' for 2 weeks
2014,7,3,Chechen in Syria a rising star in extremist group
2014,7,1,Venerable printer of LP jackets reaps rewards of vinyl’s rebirth
2014,7,1,Hamas member killed after Israeli teens found dead
2014,6,25,Chicago mayor: George Lucas museum boon for city
2014,6,24,Woman or machine? New robots look creepily human
2014,6,24,‘Star Wars’ museum to be built in Chicago
2014,6,20,"Director news, from 'Star Wars' to Shakespeare"
2014,6,14,Guest: The pain of the World Cup for a former Iranian player
2014,6,13,Obama makes first visit to Indian reservation as president
2014,6,12,Harrison Ford injures ankle on set of 'Star Wars'
2014,6,9,"To save trauma victims, doctors may swap blood with cold water till patients die"
2014,6,8,Sunday Best: breezy summer style on Lupita Nyong’o
2014,6,6,Emotional robot set for sale in Japan next year
2014,6,1,"Summer Jam, Beacon Hill fest top list of 18 A&E highlights"
2014,5,30,San Francisco offers George Lucas a museum site
2014,5,28,A Hogwarts update
2014,5,28,"From beaches to Bangkok, tourists ask 'What coup?'"
2014,5,27,Coup? What coup? Some tourists party on in Thailand
2014,5,22,"‘Navajo Weekend,’ ‘Easy Rider,’ ‘Dryland’ rev up the week"
2014,5,22,Fix to veterans' health care takes on new resolve
2014,5,16,"'Decisive action' now, Patty Murray tells VA head"
2014,5,16,Congress growing impatient on inquiry in VA deaths
2014,5,15,APNewsBreak: Obama aide to oversee VA review
2014,5,4,"May the Fourth be with you, Star Wars Day View"
2014,5,3,"Free comic books, plant sale, bee festival | Community Corner"
2014,5,2,Old NASA spacecraft generates new buzz and plans
2014,5,1,‘Giant Monsters’ take over the Uptown; film festivals; ‘Othello’
2014,5,1,Few dozen marchers remain on Capitol Hill
2014,5,1,"Museums, comic books, boats and flowers | Weekend Preview"
2014,4,30,"Community calendar: festivals, fairs and more"
2014,4,30,Turning to Star Wars to revive Tunisia tourism
2014,4,30,Wednesday Memo: Warm-weather warning ... Tunnel diggers? ... Stolen screenplay?
2014,4,29,'Star Wars: Episode VII' cast unveiled
2014,4,29,'Star Wars: Episode VII' cast announced
2014,4,16,BBC America’s ‘Real History’ is Science Fiction 101
2014,4,11,Man arrested in deadly Florida day care crash
2014,4,10,NCAA is the Soviet Union? Where’s the Smirnoff Bowl?
2014,4,9,Queen hosts Irish president on 1st UK state visit
2014,4,4,"Exploring spices, we bring the world to our tables View"
2014,4,1,California's $425M Powerball winner comes forward
2014,3,31,Alt comics artists take us to Seattle's rough edges View
2014,3,28,Philadelphia releases star receiver DeSean Jackson
2014,3,25,Please don’t let C-3PO find out about latest fashion
2014,3,19,New 'Star Wars' set 30 years after 'Jedi'
2014,3,18,It's baaack . . . 'Star Wars: Episode VII' filming soon
2014,3,16,Noah’s arc of triumph
2014,3,14,Minister: Israeli tourists to Tunisia lacked visas
2014,3,5,Lewis-McChord Stryker troops train for different kind of combat
2014,2,23,"Feb. 23 TV Picks: Olympics closing, but ‘Dead’ walking"
2014,2,19,Feb. 19 TV Picks: ‘Men at Work’ on TBS
2014,2,19,US Navy ready to deploy laser for 1st time
2014,2,17,"Elvis, ‘Star Trek’ pet projects inspire marketing duo"
2014,2,17,"Navy ready to deploy laser, hypersonic weapons"
2014,2,8,"Neighborhoods, robots and bikes | Community Corner"
2014,2,6,"G.I. Joe, the world’s first action figure, turns 50"
2014,2,4,Recap: live coverage of the Super Bowl parade
2014,2,1,Winning is when things start to get complicated
2014,1,29,An unpaid bill leads to costly video game battle
2014,1,28,"‘EVE Online’ video game swept up in huge, pricey virtual battle"
2014,1,18,Sharing the language of music on China tour
2014,1,16,List of 86th annual Academy Award nominations
2014,1,2,"Nations jockey for Arctic position, US not in lead"
2013,12,29,Week Ahead: New Year’s celebrations in full bloom
2013,12,27,Hollywood struggles against new film meccas
2013,12,26,Seattle Symphony’s year-end plans: traditional and the new
2013,12,17,"Maybe not sci-fi, but robots readied for big tests"
2013,12,14,Robinson Cano’s journey to stardom was years in the making
2013,11,28,"Budda Baker, Chico McClatcher: Sizing up 2 big-time recruits"
2013,11,17,Bellevue gun-rights advocate becomes key player in national debate
2013,11,10,Swedish cinemas launch feminist movie rating
2013,11,7,Which Seattle restaurant has America's best bathroom?
2013,11,6,"‘We’re not pirates,’ anti-whaling sailor Paul Watson tells Seattle court"
2013,11,6,Swedish cinemas launch feminist movie rating
2013,11,2,The week’s passages
2013,10,25,Music festival launches in Vegas this weekend
2013,10,24,'Star Wars: Episode VII': Abrams and Kasdan take over scriptwriting
2013,10,19,"Star Wars Reads Day, birds and trucks | Community Corner"
2013,10,16,Medal of Honor recipient gets apology; Army makes changes
2013,10,16,US officials: Medal of Honor recipient asks Army to bring him back to active duty
2013,10,15,"‘The Heat,’ ‘Pacific Rim,’ ‘Kevin Hart: Let Me Explain’"
2013,10,13,Sundaresan’s ‘The Mountain of Light’: a star-crossed gem
2013,10,12,"On top of failed inspections, US nuclear force now hit with alleged top-level misbehavior"
2013,10,4,APNewsBreak: 'Hobbit' trilogy costs $561M so far
2013,9,29,NASA preparing to launch 3-D printer into space
2013,9,29,Big day for commercial space industry: Key launch and docking
2013,9,23,"Bryan Cranston, Cher offer custom phone recordings"
2013,9,21,"The Motley Fool: Every Sunday, useful tips on investing"
2013,9,16,"After long wait, Seattle man to receive Medal of Honor"
2013,9,15,"‘How the Light Gets In,’ ‘Zealot’ local top-sellers"
2013,9,12,NASA: Voyager 1 probe has left the solar system
2013,9,11,'Star Wars' actor Mayhew has surgery on knees
2013,9,10,"Taylor Swift, Kacey Musgraves lead CMA nominees"
2013,9,7,Culling of British badgers pits farmers against animal activists
2013,9,5,"5 myths about Sweden, as Obama visits"
2013,9,4,Dark Horse Comics brings 'The Star Wars' to life
2013,9,2,Carmakers try to put showroom in an app
2013,9,1,‘The Cuckoo’s Calling’ and ‘Zealot’ are local best-sellers
2013,8,30,Bumbershoot daily highlights
2013,8,27,Look out: A fall harvest of new broadcast TV shows
2013,8,27,'Star Wars' cinematographer Gilbert Taylor dies
2013,8,26,5 comedy shows to see at Bumbershoot 2013
2013,8,23,Ballmer leaving a mixed legacy
2013,8,22,Veterans Affairs chief aims to clear VA claims backlog by 2015
2013,8,11,‘The Ocean at the End of the Lane’ is a Northwest best-seller
2013,7,28,Sunday TV Picks: ‘Unforgettable’ on CBS
2013,7,22,"S&P 500 edges higher, helped by gold miners"
2013,7,16,Tuesday TV Picks: a new season of ‘Suits’ on USA
2013,7,15,"Petraeus, criticized over salary, will take $1 instead"
2013,7,9,A love letter to 'Jaws'
2013,7,9,AP IMPACT: MIA efforts risk 'total failure'
2013,7,5,Friday TV Picks: ‘Continuum’ on Syfy
2013,7,4,"With cuteness on steroids, ‘Despicable’ minions are stars"
2013,6,26,"Community calendar: festivals, fairs and more"
2013,6,26,Would you pay $50 to see a flick? Some fans did
2013,6,24,Churches conflicted over Scouts’ policy change on gays
2013,6,20,James Gandolfini leaves behind 2 completed films
2013,6,18,Military women moving into jobs closer to combat
2013,6,10,TSA takes close look at ‘Star Wars’ actor’s light saber
2013,6,9,Idaho family on mission to find pilot lost in Korean War
2013,6,9,13 good SIFF movies returning to Seattle
2013,6,5,Return of Ichiro stirs memories
2013,6,4,The top iPhone and iPad apps on App Store
2013,6,3,Congressmen find few Boston attack clues in Russia
2013,5,25,Last inspection: The precise ritual of dressing the nation’s war dead
2013,5,23,"SIFF 2013, week 2: 11 movies to see"
2013,5,15,Zoe Saldana brushes off criticism of Nina Simone role
2013,5,13,JJ Abrams boldly going from 'Trek' to 'Star Wars'
2013,5,7,Pakistan voters show new faith in democracy
2013,5,7,"New stock market milestone: Dow 15,000"
2013,5,7,Special effects master Ray Harryhausen dies at 92
2013,5,4,Larry Stone's MLB power rankings
2013,5,1,"Community calendar: festivals, fairs and more"
2013,4,30,MLS power rankings by Joshua Mayers
2013,4,30,Abandoned light saber closes downtown bus tunnel
2013,4,29,Germ-zapping 'robots': Hospitals combat superbugs
2013,4,28,Suspicious homemade light saber closes Seattle Transit Tunnel
2013,4,18,‘Oblivion’: Scene it? Sci-fi flick copycats other films
2013,4,16,"‘Django Unchained,’ ‘Summer Wars’ | New DVDs"
2013,4,15,"'42' scores at home, Cruise dominates overseas"
2013,4,14,"Gifted tinkerer helped Boeing design spacecraft, missiles"
2013,4,5,Roger Ebert on some classic films and movie duds
2013,4,4,Thumbs up — and down
2013,3,27,Harrison Ford not 'yet' ready to talk 'Star Wars' sequels
2013,3,17,Sunday TV Picks: ‘Red Widow’ on ABC
2013,3,13,Hagel puts brakes on new cyber medal
2013,3,8,Paul energizes supporters with Senate filibuster
2013,3,7,Lucas says 'Star Wars' trio returning for new film
2013,3,7,Alan Rickman to direct Kate Winslet
2013,3,5,They Might Be Giants’ ‘Nanobots’ may yield new hits
2013,3,1,"Beam me up, Yoda: Obama flubs ‘Star Trek’ term"
2013,3,1,"Beam me up, Yoda: Obama flubs `Star Trek' term"
2013,2,24,"Rape of adopted Ohio kids unusual, haunting case"
2013,2,23,The week’s passages
2013,2,21,'Top Chef: Seattle' down to final 2 chefs
2013,2,21,Lego sales soar on demand for new girls' series
2013,2,20,Celebrate spring at the Northwest Flower & Garden Show
2013,2,17,Glimpse of gaming future: Bungie's 'Destiny'
2013,2,13,Military’s newest honor: medal for digital warriors
2013,2,12,"Military weighs cutbacks, shifts in drone programs"
2013,2,6,"Freeborn, makeup artist behind Yoda, dies at 98"
2013,2,6,"In Vegas, Abrams gives few hints about 'Star Wars'"
2013,2,5,Disney working on stand-alone 'Star Wars' films
2013,2,5,The top iPhone and iPad apps on App Store
2013,2,1,Gizmos may just keep 200 buildings standing in tunnel dig
2013,2,1,Fewer snowboarders hit the slopes (and skiing is cool again)
2013,1,28,Time takes toll on Tuskegee Airmen
2013,1,27,Abrams on 'Star Wars': 'surreal' and 'exciting'
2013,1,24,Reports: JJ Abrams to direct next 'Star Wars'
2013,1,24,Report: J.J. Abrams to direct the next 'Star Wars'
2013,1,22,Sex is major reason military commanders are fired
2013,1,21,"In ‘augmented reality,’ toy makers see a way to compete with apps"
2013,1,20,Three things we love this week
2013,1,17,"Newtown mom dreams about son, urges gun law reform"
2013,1,12,Obama won't support building 'Death Star'
2013,1,11,"'Book of Mormon': an outrageous, but good-natured, trip from Utah to Africa | Theater review"
2013,1,9,UN wants to use surveillance drones in Congo
2013,1,9,GOP senator threatens delay on CIA nomination
2013,1,8,Hagel's own words are fodder for critics
2013,1,8,Obama defense pick faces rough going in Senate
2013,1,7,Obama sends military one of its own as DOD chief
2013,1,5,Mormons view 'Book of Mormon' more as opportunity than offense
2012,12,31,Aaron Gordon puts on a show at Oregon holiday tournament
2012,12,30,Sunday’s TV Picks: ‘Call the Midwife Holiday Special’
2012,12,29,"McCartney, 'God particle' scientist get honors"
2012,12,28,"McCartney, 'God particle' scientist get honors"
2012,12,27,Gen. Norman Schwarzkopf dies; led 1991 liberation of Kuwait
2012,12,24,'Odd Couple' star Jack Klugman dies in LA at 90
2012,12,14,Twisted toys from twisted minds
2012,12,14,"From Walla Walla to the nation's capital, sculptures honoring our wounded warriors View"
2012,12,13,AP music writers' top 10 albums of the year
2012,12,11,The top iPhone and iPad apps on App Store
2012,12,4,Netflix outbids Starz for rights to Disney movies
2012,12,3,Spacey unveils star-studded 2013 Old Vic line-up
2012,11,30,"Carrie Underwood as Maria Von Trapp, and other news"
2012,11,27,Guess who's NOT directing the next 'Star Wars'?
2012,11,27,The top iPhone and iPad apps on App Store
2012,11,24,Martha Stewart inspires new wave of tech-savvy entrepreneurs
2012,11,21,"'Star Wars' 7 may bring new hope, but also letdown"
2012,11,19,"Tip Toland’s cheery, startling ceramic ‘jesters’ hold court at Seattle’s Davidson Galleries | Art review"
2012,11,17,Veterans killed in train crash were war heroes
2012,11,16,Things to read for the weekend
2012,11,15,"'Star Wars' figures, dominoes in Toy Hall of Fame"
2012,11,10,"Petraeus' biographer a military reservist, scholar"
2012,11,5,Force is strong with dream `Star Wars' directors
2012,11,4,Lucas plans 'little personal films' in future
2012,11,3,"Saturday Memo: Octopus hunt legal, 520 pontoons fixable, time to turn back clocks"
2012,11,2,Civil Disagreement: Should we have a Star Wars VII?
2012,10,31,Disney unlikely to change 'Star Wars' brand
2012,10,30,Disney to buy Lucasfilm for $4.05 billion; promises new ‘Star Wars’
2012,10,30,"Disney buying Lucasfilm, will continue 'Star Wars' movie series"
2012,10,30,Twitter abuzz with Disney-Lucas mashups
2012,10,30,At a Glance: A list of Lucasfilm movies
2012,10,30,"Disney acquires Lucasfilm, 'Star Wars' franchise"
2012,10,29,Former suspect in Etan Patz case to be freed
2012,10,28,"Big bird, BS and birth control"
2012,10,26,Sununu backs off race statement about Powell
2012,10,23,WHY IT MATTERS: Missile Defense
2012,10,23,"New DVDs | 'Magic Mike,' 'The Invisible War'"
2012,10,21,The week ahead: Arts and entertainment highlights for the week beginning Oct. 21
2012,10,12,Now fan-girls of the sci-fi world have their own geek-chic apparel
2012,10,11,'Atlas Shrugged: Part II': Story holds back faster-paced sequel
2012,10,11,Real-life meth trade is cracked by 'Breaking Bad'
2012,10,7,SpaceX Dragon capsule launched to space station
2012,10,6,"Gold Star mother mourns 2,000th casualty in Afghan war"
2012,10,6,"Community Corner: Oktoberfest events, cultural festivals"
2012,9,28,"'The worst movie I've ever seen,' Part II"
2012,9,26,TV Picks: Season premiere of 'Modern Family' on ABC
2012,9,23,People's Pharmacy: Statin interaction proved fatal
2012,9,14,Fall Arts Guide: Book and literary events
2012,9,5,Eric Church truly surprised by CMA nominations
2012,9,3,Plunging downhill in Vermont mountain-biking
2012,9,3,"Obama embraces 'Obamacare,' says it's here to stay"
2012,9,1,Disneyland for adults only
2012,9,1,Learning to love Disneyland again
2012,8,31,Trouble with the chair: Clint mocked for RNC bit
2012,8,30,'Side by Side': Tracking the evolution of digital filmmaking
2012,8,26,"Critics Picks: 'Monarch,' 'Somebody That I Used to Know' parodies, 'Injustice'"
2012,8,23,'Iron Sky': Out-of-this-world Nazi plot lands in chaos
2012,8,21,"TV Picks: 'Face Off,' 'America's Got Talent'"
2012,8,19,Microsoft's Gutierrez safeguards valuable trove of patents
2012,8,19,"13 top entertainment picks for the week of Aug. 19-25, 2012"
2012,8,14,Fantasy Football Fest will be in Atlantic City | NFL
2012,8,13,Be a litter fighter in the parks; Gates Foundation officially opens visitor center
2012,8,11,Troubled veterans left without health-care benefits
2012,8,7,TV Picks: 'Design Star All Stars'
2012,8,4,The beloved taco is subject of new research
2012,8,1,"Gore Vidal, celebrated author, playwright, dies"
2012,7,22,"Mariners go for series victory, try to score some runs as well"
2012,7,20,"Tom Davis, Al Franken's 'SNL' partner, dies in NY"
2012,7,18,Ex-Navy SEAL gets nearly 18 years in weapons case
2012,7,13,Books jockey for shelf space with other cherished collections
2012,7,6,Friday TV Picks: 'Mystery Diners' on Food Network
2012,7,6,Mich. soldier fights to recover after losing 4 limbs
2012,7,3,Iconic actor Andy Griffith a pivotal figure of his time
2012,6,27,ATF agent who started 'Fast and Furious' defends operation
2012,6,26,"TV Picks: 'Craft Wars,' U.S. Olympic swimming trials, 'Hell's Kitchen'"
2012,6,6,Surely not Princess Leia's 'Star Wars' — and other games
2012,6,3,'Icons of Science Fiction' show at EMP|SFM blasts off
2012,5,27,States to celebrate War of 1812 bicentennial
2012,5,25,Times-Picayune to cut paper to 3 days a week
2012,5,20,"'Avengers' sinks 'Battleship"" to remain No. 1"
2012,5,19,'Cheese and Culture': Blessed are the cheesemakers
2012,5,3,"STIFF, transgender, preservation fests unspool"
2012,5,1,Pop-performance artist up for UK's Turner Prize
2012,4,30,What would it take to become the Silicon Valley of Space?
2012,4,26,"Men are fans, too, of `Fifty Shades of Grey'"
2012,4,26,National Cathedral in DC restarts gargoyle tours
2012,4,24,Saints' Joe Vitt calls allegations in ESPN report 'ludicrous' | NFL
2012,4,20,'Kinect Star Wars': The Force is weak with this one
2012,4,15,Cinerama launches science-fiction film festival
2012,4,11,Community calendar
2012,4,11,Lucas empire strikes back in Calif. studio battle
2012,4,8,'Hunger Games' scores Easter feast with $33.5M
2012,4,8,"Best-sellers: Coben's 'Stay Close,' Lehrer's 'Imagine'"
2012,4,4,Panel told of effort to make PTSD diagnoses consistent
2012,4,4,Community calendar
2012,4,1,"'Lone Wolf,' 'American Sniper' are best-seller"
2012,3,30,"A war hero and moderate gets shoved aside by his party, the GOP"
2012,3,25,'Hunger Games' battles to $155M opening weekend
2012,3,25,Silly Movie Summaries contest winners -- we're still chuckling
2012,3,23,What goes around (and around): Beyblades spin into hot toy
2012,3,22,Ichiro museum opens window to Japan's baseball icon
2012,3,16,Friday TV Picks: 'In Plain Sight' returns to USA
2012,3,15,Muppet manifesto: Blistering exit for Goldman exec
2012,3,13,"'Hunger Games': Peer pressure? How about, like, fighting to death"
2012,3,11,Breakfast of champions or cereal killers?
2012,3,10,The week's passages
2012,3,9,Silly summaries contest winners announced
2012,3,9,"Dad-son talk, celebrity tweets key to viral video"
2012,3,7,Maker of Scene It? movie-trivia game shutting down
2012,2,19,Hollywood ambition meets SEALs secrecy in 'Act of Valor'
2012,2,14,Hitting a fashion show? Crazy heels required
2012,2,14,"Beach Boys, Radiohead, Chili Peppers play Bonnaroo"
2012,2,11,Chicago museum takes a look at the '80s
2012,2,10,Craft: Valentine's Day cards that stand out with 3-D elements
2012,2,10,3D doesn't improve 'Star Wars: Phantom Menace'
2012,2,9,Pentagon plan expands women's roles in military
2012,2,9,"At A Theater Near You: 'Star Wars' film in 3-D, 'Soul Train'"
2012,2,6,NBC broadcasts Super Bowl with pomp and promotion
2012,2,5,'Star Wars' game may reshape online world
2012,2,4,Super Bowl commercials breaking early
2012,2,4,Passages: notable deaths
2012,2,2,2012 Sasquatch! festival announced
2012,2,2,"Barking mad for Super Bowl ads and ""Puppy Bowl"""
2012,2,1,Guided-missile destroyer Shoup nears end of 7-month upgrade
2012,2,1,"Super Bowl advertisers go after ""second screens"""
2012,1,29,Elizabeth George's 'Believing the Lie' tops best-sellers' list
2012,1,26,"Space Cadet Gingrich, I want my planet back"
2012,1,23,New Legos aimed at girls raise questions about gender and play
2012,1,22,'Lego Friends' reinforce too many stereotypes about how girls play
2012,1,21,When the U.S. Red Cross rescued Russians
2012,1,20,Friday TV Picks: 'Shark Tank' on ABC
2012,1,19,'Fullmetal Alchemist: The Sacred Star of Milos': anime film for fans
2012,1,18,Russia urges quick missile defense deal with U.S.
2012,1,13,Bang for the buck and the home
2012,1,12,Astronomers: Most stars in galaxy have planets
2012,1,7,Our American Promise is at a crossroads View
2012,1,7,The week's passages
2012,1,2,Our challenge for 2012: Get Americans working
2011,12,31,Hope reigns as Americans prepare to ring in 2012
2011,12,30,Voice of Darth Vader swears in NY sheriff friend
2011,12,30,Book: Petraeus was urged to quit over Afghan drawdown
2011,12,28,Movie crowds dip to 16-year low as apathy lingers
2011,12,24,The Force is with 'Origami Yoda's' creator
2011,12,22,Medal of Honor story inflated by the Marines
2011,12,15,Entertaining book sets and activity kits for kids
2011,12,14,House to move ahead on defense bill
2011,12,13,Vets upset with 'Hawaii Five-O' crew at cemetery
2011,12,6,Dec. 7: A day that still lives in infamy for Arizona survivors
2011,12,3,Get crackin' with these omelets
2011,12,2,Great gifts for your geek
2011,11,30,Medvedev: New radar demonstrates Russia's might
2011,11,29,The top iPhone and iPad apps on App Store
2011,11,16,Vicki Noon shines in 'Annie Get Your Gun'
2011,11,11,The Columbia River Gorge management in peril from lack of two-state funding
2011,10,31,US home video spending up for 1st time since 2008
2011,10,29,Berlin's Brandenburg Gate welcomes again
2011,10,27,'Finding Joe': This journey lacks some bliss
2011,10,18,"Hats, hats and more hats at New York exhibit"
2011,10,18,New DVDs: 'Pirates of the Caribbean: On Stranger Tides'
2011,10,18,High court to rule on lying about military medals
2011,10,17,Pernilla August wins Nordic film prize
2011,10,13,Harry Potter studio to open for public tour
2011,10,6,'Sci Fi' pops program at Benaroya stars Jonathan Frakes
2011,10,5,Obituary: Apple co-founder and Silicon Valley pioneer Steve Jobs
2011,9,23,Two housing markets: rich and everyone else
2011,9,22,"In the US, 2 housing markets and 2 directions"
2011,9,17,The force is with fans at Star Wars statue
2011,9,15,'Star Wars'-type planet with two suns found
2011,9,15,Not just science fiction: Planet orbits 2 suns
2011,9,13,Twister among toy finalists for Hall of Fame
2011,9,7,Global solidarity didn't last after Sept. 11 attacks
2011,9,1,"In Sayles' 1900-set 'Amigo,' you'll see wars you recognize"
2011,8,27,"Best-selling books: 'A Dance with Dragons,' 'A Stolen Life'"
2011,8,24,Put on a hairy face
2011,8,22,"In Sayles' 'Amigo,' you'll see wars you recognize"
2011,8,22,TV Picks: 'Short Cuts'
2011,8,20,Seattleites enjoy hottest day of the year
2011,8,7,"For Star Wars fans, Calif's Yoda statue is a mecca"
2011,8,7,Castles and high-tech culture in Slovenia
2011,8,4,'The Man Who Fell to Earth': David Bowie arrives in longer version
2011,7,31,"In debt debate, pols drive off metaphorical cliff"
2011,7,29,'Horrid Henry' book series gets film treatment
2011,7,28,'Life in a Day': a dazzling kaleidoscope of YouTube moments
2011,7,27,Lucas loses UK battle over stormtrooper helmets
2011,7,21,'Captain America': A marvel of a superhero
2011,7,18,Libyan faithfully tends graves of foreign war dead
2011,7,16,What our writers love this week
2011,7,16,The week's passages
2011,7,15,Foodies feast on TV fare
2011,7,14,"Scarecrow Video recommendations for ""Harry Potter 7.2"""
2011,7,12,Lewis-McChord soldier who saved lives gets highest honor from Obama
2011,7,7,Friday TV Picks: 'Torchwood: Miracle Day' on Starz
2011,7,2,"For combat veteran, traveling memorial brings up tearful memories"
2011,6,29,Weekend calendar
2011,6,25,The week's passages
2011,6,23,Petraeus says he'll leave Army behind as CIA chief
2011,6,21,White House shuffles Afghan war team
2011,6,20,21-year-old Californian wins Miss USA crown
2011,6,19,Fanboy goes to Hollywood in Simon Pegg's memoir
2011,6,17,Pentagon dreams of Star Trek interstellar travel
2011,6,16,Pentagon dreams of 'Star Trek' interstellar travel
2011,6,16,"Scarecrow Video recommendations for ""Green Lantern"""
2011,6,12,Odd gadget & other E3 notes
